date_day,station,temp_F_max,temp_F_min,temp_F_mean,precip_in_sum
2020-10-13,Baldy Draw,53,38,43.6,0.2
2020-10-13,Indian Ridge,57,38,44.3,0.3
2020-10-13,South Baldy Ridge,51,39,42.4,0.1
2020-10-13,Orchard House,58,38,45.5,0.3
2020-10-12,Baldy Draw,52,40,45.1,0.1
2020-10-12,Indian Ridge,55,41,47.9,0.1
2020-10-12,Orchard House,59,48,52.4,0
2020-10-12,Baldy Summit,44,35,38.8,0.1
2020-10-12,South Baldy Ridge,48,38,42.6,0.1
2020-10-12,Sanfoin Bench,59,44,50,0.1
2020-10-11,Indian Ridge,49,38,43.3,0
2020-10-11,Baldy Draw,46,36,40.5,0
2020-10-11,Orchard House,52,40,44.6,0
2020-10-11,Sanfoin Bench,53,40,45.6,0
2020-10-11,Baldy Summit,38,31,34.4,0
2020-10-11,South Baldy Ridge,44,34,38.6,0
2020-10-10,Orchard House,67,36,49.1,0
2020-10-10,Baldy Draw,64,42,52.1,0
2020-10-10,Baldy Summit,58,36,49.1,0
2020-10-10,South Baldy Ridge,62,40,52.6,0
2020-10-10,Indian Ridge,64,40,49.1,0
2020-10-10,Sanfoin Bench,66,32,46.3,0
2020-10-09,Sanfoin Bench,67,41,50.5,0
2020-10-09,Indian Ridge,64,48,53.9,0
2020-10-09,South Baldy Ridge,68,50,59,0
2020-10-09,Orchard House,76,45,58.7,0
2020-10-09,Baldy Draw,64,50,56,0
2020-10-09,Baldy Summit,64,47,55.4,0
2020-10-08,Indian Ridge,67,44,53.2,0
2020-10-08,Orchard House,77,41,57.8,0
2020-10-08,Baldy Draw,69,49,56.3,0
2020-10-08,South Baldy Ridge,69,56,60.9,0
2020-10-08,Sanfoin Bench,71,36,49.5,0
2020-10-08,Baldy Summit,65,52,57.6,0
2020-10-07,Sanfoin Bench,66,37,46.5,0
2020-10-07,Orchard House,81,42,59.5,0
2020-10-07,Baldy Summit,70,52,60.6,0
2020-10-07,Indian Ridge,64,46,53.8,0
2020-10-07,Baldy Draw,64,50,56.1,0
2020-10-07,South Baldy Ridge,74,54,63.2,0
2020-10-06,Baldy Draw,67,49,56.3,0
2020-10-06,Sanfoin Bench,68,37,47.5,0
2020-10-06,Baldy Summit,68,49,58,0
2020-10-06,Orchard House,80,41,59.9,0
2020-10-06,South Baldy Ridge,74,50,62,0
2020-10-06,Indian Ridge,67,45,54.6,0
2020-10-05,Indian Ridge,64,46,54.3,0
2020-10-05,Sanfoin Bench,67,38,47.9,0
2020-10-05,Baldy Draw,65,48,56,0
2020-10-05,Baldy Summit,64,48,55.2,0
2020-10-05,Orchard House,76,41,59.7,0
2020-10-05,South Baldy Ridge,68,50,59.5,0
2020-10-04,Sanfoin Bench,68,35,45.3,0
2020-10-04,South Baldy Ridge,69,54,60.5,0
2020-10-04,Baldy Draw,66,48,54.8,0
2020-10-04,Indian Ridge,65,45,51.9,0
2020-10-04,Baldy Summit,66,51,57.1,0
2020-10-04,Orchard House,78,41,58.6,0
2020-10-03,Sanfoin Bench,74,37,49.4,0
2020-10-03,Orchard House,75,42,57,0
2020-10-03,South Baldy Ridge,70,51,60.4,0
2020-10-03,Baldy Summit,68,50,58.8,0
2020-10-03,Baldy Draw,70,48,56.4,0
2020-10-03,Indian Ridge,72,46,54.1,0
2020-10-02,Baldy Draw,64,53,56,0
2020-10-02,Orchard House,77,46,59.5,0
2020-10-02,Indian Ridge,64,48,54,0
2020-10-02,Baldy Summit,68,54,59.6,0
2020-10-02,Sanfoin Bench,66,42,49.8,0
2020-10-02,South Baldy Ridge,70,54,61.5,0
2020-10-01,Baldy Draw,67,45,55.9,0
2020-10-01,Sanfoin Bench,69,34,51.4,0
2020-10-01,Orchard House,69,38,54.2,0
2020-10-01,Indian Ridge,67,41,55.2,0
2020-10-01,South Baldy Ridge,65,50,57.8,0
2020-10-01,Baldy Summit,64,47,56,0
2020-09-30,Sanfoin Bench,65,34,45,0
2020-09-30,Orchard House,78,40,57.3,0
2020-09-30,South Baldy Ridge,69,50,59.7,0
2020-09-30,Baldy Summit,65,53,58.6,0
2020-09-30,Indian Ridge,63,44,51.2,0
2020-09-30,Baldy Draw,62,48,54,0
2020-09-29,Orchard House,79,37,56.3,0
2020-09-29,Baldy Draw,69,44,51.3,0
2020-09-29,Indian Ridge,68,43,50.6,0
2020-09-29,Sanfoin Bench,71,33,45,0
2020-09-29,South Baldy Ridge,72,48,59.9,0
2020-09-29,Baldy Summit,68,48,56.8,0
2020-09-28,South Baldy Ridge,63,38,49.8,0
2020-09-28,Sanfoin Bench,70,32,47.9,0
2020-09-28,Baldy Summit,60,38,46.6,0
2020-09-28,Orchard House,69,34,49.9,0
2020-09-28,Indian Ridge,66,38,50.4,0
2020-09-28,Baldy Draw,65,37,50.1,0
2020-09-27,Sanfoin Bench,62,41,50.3,0
2020-09-27,Indian Ridge,58,42,48,0
2020-09-27,South Baldy Ridge,52,39,43.8,0
2020-09-27,Orchard House,61,42,50.7,0.1
2020-09-27,Baldy Draw,56,40,46.1,0
2020-09-27,Baldy Summit,48,35,39.9,0
2020-09-26,Baldy Draw,51,42,45.8,0.1
2020-09-26,Baldy Summit,44,37,39.7,0.1
2020-09-26,Indian Ridge,54,44,48.6,0
2020-09-26,South Baldy Ridge,49,41,43.9,0.1
2020-09-26,Orchard House,57,45,50.8,0
2020-09-26,Sanfoin Bench,59,45,50.3,0.1
2020-09-25,Baldy Draw,55,40,46.6,0
2020-09-25,Orchard House,60,37,46.8,0
2020-09-25,South Baldy Ridge,52,41,46.4,0
2020-09-25,Baldy Summit,47,39,42.5,0
2020-09-25,Indian Ridge,58,40,47.3,0
2020-09-25,Sanfoin Bench,60,33,45.5,0
2020-09-24,South Baldy Ridge,67,46,54,0
2020-09-24,Indian Ridge,62,48,56.1,0
2020-09-24,Sanfoin Bench,63,46,56,0
2020-09-24,Baldy Summit,63,41,49.5,0
2020-09-24,Orchard House,64,46,56.5,0
2020-09-24,Baldy Draw,69,46,55.3,0
2020-09-23,Orchard House,74,44,57.1,0
2020-09-23,Baldy Draw,69,48,55.6,0
2020-09-23,Indian Ridge,68,44,54.8,0
2020-09-23,Sanfoin Bench,70,42,50.9,0
2020-09-23,South Baldy Ridge,71,50,59.3,0
2020-09-23,Baldy Summit,66,48,56.6,0
2020-09-22,South Baldy Ridge,64,51,56.6,0
2020-09-22,Indian Ridge,65,43,54.3,0
2020-09-22,Orchard House,71,42,54.2,0
2020-09-22,Baldy Summit,58,51,55.2,0
2020-09-22,Baldy Draw,65,47,56,0
2020-09-22,Sanfoin Bench,69,39,51.8,0
2020-09-21,South Baldy Ridge,72,47,58.5,0
2020-09-21,Baldy Summit,67,45,55.1,0
2020-09-21,Sanfoin Bench,74,37,49,0
2020-09-21,Baldy Draw,69,43,51.5,0
2020-09-21,Indian Ridge,70,42,50.5,0
2020-09-21,Orchard House,78,41,57.2,0
2020-09-20,Indian Ridge,66,50,55.6,0
2020-09-20,Baldy Draw,63,50,54.5,0
2020-09-20,Baldy Summit,56,44,48.5,0
2020-09-20,South Baldy Ridge,61,48,52.6,0.1
2020-09-20,Sanfoin Bench,69,50,56.4,0
2020-09-20,Orchard House,68,51,57,0
2020-09-19,Orchard House,65,51,57.1,0.2
2020-09-19,Baldy Summit,,,,0
2020-09-19,Indian Ridge,64,50,54.3,0.2
2020-09-19,South Baldy Ridge,50,47,48.6,0.1
2020-09-19,Baldy Draw,64,48,52.7,0.3
2020-09-19,Sanfoin Bench,64,52,56.5,0.2
2020-09-18,Sanfoin Bench,68,39,54.9,0
2020-09-18,Baldy Summit,69,57,64.5,0
2020-09-18,Indian Ridge,68,48,58.3,0
2020-09-18,Baldy Draw,71,53,62.1,0
2020-09-18,South Baldy Ridge,73,59,65,0
2020-09-18,Orchard House,69,43,57.7,0
2020-09-17,Sanfoin Bench,70,37,49.6,0
2020-09-17,Baldy Draw,71,54,60.2,0
2020-09-17,Baldy Summit,74,58,64.9,0
2020-09-17,Indian Ridge,68,47,54.1,0
2020-09-17,Orchard House,72,42,56.6,0
2020-09-17,South Baldy Ridge,75,56,64.9,0
2020-09-16,Baldy Draw,65,51,56.4,0
2020-09-16,Sanfoin Bench,67,37,46.1,0
2020-09-16,Orchard House,76,41,57.6,0
2020-09-16,South Baldy Ridge,75,54,63.7,0
2020-09-16,Indian Ridge,64,45,52.7,0
2020-09-16,Baldy Summit,74,53,63.3,0
2020-09-15,Baldy Draw,69,55,60.3,0
2020-09-15,Sanfoin Bench,69,38,49.1,0
2020-09-15,Baldy Summit,70,59,64.6,0
2020-09-15,Indian Ridge,67,44,55,0
2020-09-15,South Baldy Ridge,73,59,64.7,0
2020-09-15,Orchard House,73,43,56.7,0
2020-09-14,South Baldy Ridge,75,59,67.3,0
2020-09-14,Baldy Summit,71,61,65.4,0
2020-09-14,Orchard House,71,45,55,0
2020-09-14,Baldy Draw,76,54,63.3,0
2020-09-14,Sanfoin Bench,71,41,54.3,0
2020-09-14,Indian Ridge,69,45,58,0
2020-09-13,Orchard House,75,46,57.8,0
2020-09-13,Indian Ridge,70,50,58.3,0
2020-09-13,South Baldy Ridge,75,58,66.8,0
2020-09-13,Sanfoin Bench,59,40,47.4,0
2020-09-13,Baldy Draw,71,55,61,0
2020-09-13,Baldy Summit,72,57,65,0
2020-09-12,Indian Ridge,67,53,57.8,0
2020-09-12,Sanfoin Bench,70,40,49.7,0
2020-09-12,South Baldy Ridge,80,58,68.1,0
2020-09-12,Orchard House,86,47,65.4,0
2020-09-12,Baldy Draw,69,53,59.2,0
2020-09-12,Baldy Summit,76,56,64.8,0
2020-09-11,Sanfoin Bench,64,38,47.3,0
2020-09-11,Baldy Summit,74,56,63.9,0
2020-09-11,Baldy Draw,73,52,59.5,0
2020-09-11,Indian Ridge,72,49,57.3,0
2020-09-11,Orchard House,84,42,63.4,0
2020-09-11,South Baldy Ridge,77,55,65.9,0
2020-09-10,Baldy Draw,67,46,54.2,0
2020-09-10,Baldy Summit,72,50,60.8,0
2020-09-10,South Baldy Ridge,76,50,62.8,0
2020-09-10,Sanfoin Bench,68,35,47.6,0
2020-09-10,Orchard House,82,41,61.7,0
2020-09-10,Indian Ridge,67,42,52.9,0
2020-09-09,Baldy Draw,63,37,46.5,0
2020-09-09,Baldy Summit,64,40,52.2,0
2020-09-09,Orchard House,74,36,59.9,0
2020-09-09,South Baldy Ridge,67,39,52.5,0
2020-09-09,Sanfoin Bench,67,30,42.2,0
2020-09-09,Indian Ridge,63,33,44,0
2020-09-08,Baldy Summit,49,30,38.2,0
2020-09-08,Sanfoin Bench,62,30,45.9,0
2020-09-08,Orchard House,61,33,49,0
2020-09-08,South Baldy Ridge,52,35,43.1,0
2020-09-08,Indian Ridge,58,34,46.2,0
2020-09-08,Baldy Draw,55,35,44.4,0
2020-09-07,Orchard House,66,44,55.6,0
2020-09-07,Sanfoin Bench,66,42,52.2,0
2020-09-07,Baldy Draw,66,39,52.9,0
2020-09-07,Indian Ridge,66,42,52.5,0
2020-09-07,South Baldy Ridge,70,36,55.7,0
2020-09-07,Baldy Summit,64,32,50.6,0
2020-09-06,Indian Ridge,70,54,60.7,0
2020-09-06,South Baldy Ridge,80,61,70.7,0
2020-09-06,Sanfoin Bench,70,44,51.6,0
2020-09-06,Baldy Summit,76,60,66.7,0
2020-09-06,Orchard House,,,,0
2020-09-06,Baldy Draw,70,58,63.5,0
2020-09-05,Sanfoin Bench,68,47,52.8,0
2020-09-05,Baldy Summit,79,66,71.5,0
2020-09-05,South Baldy Ridge,83,68,74.8,0
2020-09-05,Orchard House,87,57,71.7,0
2020-09-05,Baldy Draw,71,62,65.3,0
2020-09-05,Indian Ridge,67,57,60.7,0
2020-09-04,Sanfoin Bench,69,43,51.3,0
2020-09-04,Orchard House,78,50,58.8,0
2020-09-04,South Baldy Ridge,87,59,71.6,0
2020-09-04,Baldy Draw,66,56,60.7,0
2020-09-04,Indian Ridge,66,53,58.9,0
2020-09-04,Baldy Summit,84,59,69.8,0
2020-09-03,Baldy Summit,76,58,65.6,0
2020-09-03,Sanfoin Bench,70,49,56.2,0
2020-09-03,Orchard House,88,79,85,0
2020-09-03,South Baldy Ridge,78,62,69.7,0
2020-09-03,Baldy Draw,69,61,63.8,0
2020-09-03,Indian Ridge,68,55,60.1,0
2020-09-02,Baldy Summit,70,56,62.7,0
2020-09-02,Baldy Draw,71,58,62.3,0
2020-09-02,South Baldy Ridge,75,59,66.6,0
2020-09-02,Indian Ridge,71,56,60.5,0
2020-09-02,Orchard House,84,51,63.4,0
2020-09-02,Sanfoin Bench,66,48,53.3,0
2020-09-01,Baldy Draw,67,47,52.7,0
2020-09-01,South Baldy Ridge,72,47,59.1,0
2020-09-01,Indian Ridge,68,45,51.4,0
2020-09-01,Sanfoin Bench,72,42,50.1,0
2020-09-01,Orchard House,82,43,59.5,0
2020-09-01,Baldy Summit,68,44,54.9,0
2020-08-31,Orchard House,54,48,52.6,0
2020-08-31,Baldy Summit,49,39,43.5,0.2
2020-08-31,South Baldy Ridge,54,43,47.5,0.1
2020-08-31,Indian Ridge,56,47,51.5,0.1
2020-08-31,Baldy Draw,55,43,49.1,0.2
2020-08-31,Sanfoin Bench,56,49,52.5,0.1
2020-08-30,South Baldy Ridge,64,52,58.2,0
2020-08-30,Orchard House,,,,0
2020-08-30,Baldy Draw,67,54,60.2,0
2020-08-30,Baldy Summit,58,47,52.8,0
2020-08-30,Indian Ridge,68,57,61.9,0
2020-08-30,Sanfoin Bench,72,54,64.1,0
2020-08-29,Orchard House,72,46,55.4,0
2020-08-29,South Baldy Ridge,78,62,70.5,0
2020-08-29,Indian Ridge,64,48,54,0
2020-08-29,Baldy Draw,66,55,58.5,0
2020-08-29,Baldy Summit,73,59,67,0
2020-08-29,Sanfoin Bench,67,41,49.4,0
2020-08-28,Indian Ridge,66,50,57.9,0
2020-08-28,Baldy Draw,67,52,58.7,0
2020-08-28,Baldy Summit,74,56,64.1,0
2020-08-28,South Baldy Ridge,79,54,66.3,0
2020-08-28,Orchard House,85,47,67.1,0
2020-08-28,Sanfoin Bench,69,42,52.9,0
2020-08-27,South Baldy Ridge,76,56,66.7,0
2020-08-27,Indian Ridge,68,55,61,0
2020-08-27,Orchard House,82,78,80.3,0
2020-08-27,Sanfoin Bench,72,53,59.5,0
2020-08-27,Baldy Summit,72,53,63.1,0
2020-08-27,Baldy Draw,68,58,62.2,0
2020-08-26,Indian Ridge,68,54,59.5,0
2020-08-26,Baldy Draw,70,55,62,0
2020-08-26,South Baldy Ridge,76,56,66.3,0
2020-08-26,Orchard House,83,52,63.9,0
2020-08-26,Sanfoin Bench,70,49,56.8,0
2020-08-26,Baldy Summit,74,53,62.2,0
2020-08-25,Sanfoin Bench,74,48,59.9,0
2020-08-25,Baldy Summit,66,57,60.3,0
2020-08-25,Baldy Draw,71,57,63.3,0
2020-08-25,South Baldy Ridge,70,59,64.1,0
2020-08-25,Indian Ridge,71,53,61.9,0
2020-08-25,Orchard House,74,51,63.5,0
2020-08-24,Baldy Draw,67,60,63.5,0
2020-08-24,Indian Ridge,67,57,61.7,0
2020-08-24,Orchard House,81,54,68.9,0
2020-08-24,South Baldy Ridge,78,64,70.1,0
2020-08-24,Sanfoin Bench,69,51,57.2,0
2020-08-24,Baldy Summit,74,60,67,0
2020-08-23,Indian Ridge,71,52,58.8,0
2020-08-23,Baldy Summit,81,55,67.9,0
2020-08-23,Baldy Draw,68,55,60.1,0
2020-08-23,South Baldy Ridge,86,57,71.6,0
2020-08-23,Sanfoin Bench,74,49,58.5,0
2020-08-23,Orchard House,92,51,72.1,0
2020-08-22,Sanfoin Bench,74,54,60.6,0
2020-08-22,South Baldy Ridge,76,61,68.4,0
2020-08-22,Indian Ridge,71,62,65.9,0
2020-08-22,Baldy Draw,71,62,65.9,0
2020-08-22,Orchard House,85,58,72,0
2020-08-22,Baldy Summit,72,56,64,0
2020-08-21,Sanfoin Bench,73,47,56.8,0
2020-08-21,Orchard House,92,51,71,0
2020-08-21,South Baldy Ridge,85,59,71.4,0
2020-08-21,Indian Ridge,71,53,59.5,0
2020-08-21,Baldy Draw,71,56,61.2,0
2020-08-21,Baldy Summit,81,56,67.7,0
2020-08-20,Baldy Draw,74,64,67.8,0
2020-08-20,South Baldy Ridge,74,64,68.8,0
2020-08-20,Sanfoin Bench,76,58,64,0
2020-08-20,Baldy Summit,70,62,66,0
2020-08-20,Orchard House,81,60,71.7,0
2020-08-20,Indian Ridge,73,61,66.2,0
2020-08-19,Baldy Summit,80,60,70.3,0
2020-08-19,Orchard House,90,60,74.6,0
2020-08-19,South Baldy Ridge,84,63,73.6,0
2020-08-19,Baldy Draw,69,60,65.9,0
2020-08-19,Indian Ridge,69,62,66.2,0.1
2020-08-19,Sanfoin Bench,72,58,64.6,0
2020-08-18,Baldy Draw,74,67,70.5,0
2020-08-18,Indian Ridge,73,66,68.9,0
2020-08-18,Sanfoin Bench,72,65,68,0
2020-08-18,South Baldy Ridge,84,69,76.6,0
2020-08-18,Orchard House,91,66,76.7,0
2020-08-18,Baldy Summit,80,67,73.3,0
2020-08-17,South Baldy Ridge,88,68,79,0
2020-08-17,Orchard House,98,61,77.9,0
2020-08-17,Sanfoin Bench,70,58,61.4,0
2020-08-17,Baldy Summit,85,70,76.1,0
2020-08-17,Baldy Draw,74,66,70.2,0
2020-08-17,Indian Ridge,68,63,65.1,0
2020-08-16,Sanfoin Bench,69,44,51.5,0
2020-08-16,Indian Ridge,68,54,58.3,0
2020-08-16,Baldy Draw,70,58,62.7,0
2020-08-16,South Baldy Ridge,88,63,75.6,0
2020-08-16,Orchard House,96,49,72.2,0
2020-08-16,Baldy Summit,86,61,73.1,0
2020-08-15,Indian Ridge,67,49,56.4,0
2020-08-15,Baldy Summit,79,55,65.4,0
2020-08-15,Baldy Draw,66,53,58.8,0
2020-08-15,South Baldy Ridge,84,55,68.8,0
2020-08-15,Sanfoin Bench,69,42,52.9,0
2020-08-15,Orchard House,90,48,68.4,0
2020-08-14,Baldy Draw,68,48,56.4,0
2020-08-14,South Baldy Ridge,74,50,61.7,0
2020-08-14,Indian Ridge,69,45,53.7,0
2020-08-14,Sanfoin Bench,73,39,54.2,0
2020-08-14,Orchard House,82,43,63.6,0
2020-08-14,Baldy Summit,70,48,57.4,0
2020-08-13,Baldy Summit,61,45,52.1,0
2020-08-13,Indian Ridge,69,44,54.1,0
2020-08-13,Orchard House,73,45,59.9,0
2020-08-13,Baldy Draw,68,48,55.1,0
2020-08-13,South Baldy Ridge,65,48,55.8,0
2020-08-13,Sanfoin Bench,73,46,56.2,0
2020-08-12,Sanfoin Bench,72,53,61.1,0
2020-08-12,South Baldy Ridge,71,51,61.2,0
2020-08-12,Indian Ridge,70,54,62.4,0
2020-08-12,Baldy Summit,65,46,57,0
2020-08-12,Orchard House,77,55,66.2,0
2020-08-12,Baldy Draw,68,52,60.4,0
2020-08-11,South Baldy Ridge,82,59,70,0
2020-08-11,Sanfoin Bench,71,46,54.4,0
2020-08-11,Baldy Draw,68,58,61.5,0
2020-08-11,Baldy Summit,77,57,66,0
2020-08-11,Orchard House,90,52,71.9,0
2020-08-11,Indian Ridge,69,54,59.9,0
2020-08-10,Sanfoin Bench,70,46,56.1,0
2020-08-10,Baldy Draw,67,52,57.6,0
2020-08-10,Indian Ridge,67,52,57.2,0
2020-08-10,Baldy Summit,74,51,61.8,0
2020-08-10,South Baldy Ridge,79,54,65.6,0
2020-08-10,Orchard House,86,49,68.9,0
2020-08-09,Baldy Draw,66,57,60.4,0
2020-08-09,Orchard House,80,54,68.2,0
2020-08-09,Indian Ridge,68,53,58.2,0
2020-08-09,South Baldy Ridge,70,57,63.3,0
2020-08-09,Sanfoin Bench,71,51,59.3,0
2020-08-09,Baldy Summit,67,52,58.8,0
2020-08-08,Baldy Summit,68,47,57.1,0
2020-08-08,Baldy Draw,65,49,54.3,0
2020-08-08,Sanfoin Bench,68,41,51.6,0
2020-08-08,South Baldy Ridge,73,50,61,0
2020-08-08,Indian Ridge,65,46,51.6,0
2020-08-08,Orchard House,82,44,63.1,0
2020-08-07,Indian Ridge,66,54,58.4,0.1
2020-08-07,Sanfoin Bench,70,57,61.7,0
2020-08-07,Orchard House,75,55,64.7,0
2020-08-07,Baldy Summit,62,44,52.1,0
2020-08-07,South Baldy Ridge,66,49,56.6,0
2020-08-07,Baldy Draw,65,50,55.5,0
2020-08-06,Baldy Summit,76,52,68.5,0
2020-08-06,Indian Ridge,74,59,64.2,0
2020-08-06,Sanfoin Bench,76,55,62.1,0
2020-08-06,Baldy Draw,74,59,66.2,0
2020-08-06,Orchard House,89,57,73.2,0
2020-08-06,South Baldy Ridge,79,58,72.2,0
2020-08-05,Sanfoin Bench,71,48,55.1,0
2020-08-05,Baldy Summit,82,62,71.9,0
2020-08-05,Orchard House,93,52,73.1,0
2020-08-05,Indian Ridge,68,55,59.6,0
2020-08-05,Baldy Draw,69,59,62.4,0
2020-08-05,South Baldy Ridge,85,62,73,0
2020-08-04,Sanfoin Bench,70,49,56.8,0
2020-08-04,Indian Ridge,67,55,58.2,0
2020-08-04,Orchard House,88,53,71.5,0
2020-08-04,South Baldy Ridge,79,58,68.7,0
2020-08-04,Baldy Draw,66,57,60,0
2020-08-04,Baldy Summit,76,56,65,0
2020-08-03,Baldy Summit,73,60,66.8,0
2020-08-03,South Baldy Ridge,76,65,71.4,0
2020-08-03,Sanfoin Bench,71,69,70,0
2020-08-03,Indian Ridge,71,64,66.8,0
2020-08-03,Orchard House,87,65,76.7,0
2020-08-03,Baldy Draw,71,67,68.7,0
2020-08-02,Baldy Draw,70,66,67.7,0
2020-08-02,Orchard House,96,63,80.4,0
2020-08-02,South Baldy Ridge,87,67,77.2,0
2020-08-02,Indian Ridge,70,65,66.3,0
2020-08-02,Sanfoin Bench,,,,0
2020-08-02,Baldy Summit,84,62,73.7,0
2020-08-01,Indian Ridge,70,67,68.3,0
2020-08-01,Baldy Summit,84,70,75.1,0
2020-08-01,South Baldy Ridge,86,69,78.4,0
2020-08-01,Sanfoin Bench,67,56,59.3,0
2020-08-01,Baldy Draw,,,,0
2020-08-01,Orchard House,94,61,78.2,0
2020-07-31,Indian Ridge,68,62,64.1,0
2020-07-31,Baldy Draw,75,64,67.8,0
2020-07-31,South Baldy Ridge,92,66,78.8,0
2020-07-31,Baldy Summit,88,68,76.4,0
2020-07-31,Sanfoin Bench,71,53,58.6,0
2020-07-31,Orchard House,99,56,78.1,0
2020-07-30,Baldy Summit,82,58,70,0
2020-07-30,Indian Ridge,69,56,61.1,0
2020-07-30,South Baldy Ridge,87,61,73.5,0
2020-07-30,Sanfoin Bench,72,52,58.5,0
2020-07-30,Baldy Draw,70,56,62.7,0
2020-07-30,Orchard House,93,55,74.2,0
2020-07-29,Baldy Draw,73,62,66.8,0
2020-07-29,Indian Ridge,73,60,64.5,0
2020-07-29,Sanfoin Bench,75,52,61,0
2020-07-29,Baldy Summit,76,62,67.8,0
2020-07-29,Orchard House,86,58,71,0
2020-07-29,South Baldy Ridge,79,64,71.1,0
2020-07-28,South Baldy Ridge,84,68,75.2,0
2020-07-28,Baldy Draw,80,66,70.2,0
2020-07-28,Baldy Summit,81,65,71.7,0
2020-07-28,Sanfoin Bench,82,61,69.3,0
2020-07-28,Indian Ridge,79,62,70.4,0
2020-07-28,Orchard House,93,60,75.5,0
2020-07-27,Orchard House,95,52,73.7,0
2020-07-27,Baldy Summit,84,61,72,0
2020-07-27,South Baldy Ridge,86,60,74.8,0
2020-07-27,Indian Ridge,73,54,61.1,0
2020-07-27,Sanfoin Bench,76,47,57.9,0
2020-07-27,Baldy Draw,73,58,62.4,0
2020-07-26,Baldy Summit,76,55,64.7,0
2020-07-26,Indian Ridge,70,52,56.8,0
2020-07-26,South Baldy Ridge,79,56,67.4,0
2020-07-26,Sanfoin Bench,74,45,56.5,0
2020-07-26,Baldy Draw,69,53,59.2,0
2020-07-26,Orchard House,88,49,69,0
2020-07-25,South Baldy Ridge,74,56,64.7,0
2020-07-25,Sanfoin Bench,71,52,62.1,0
2020-07-25,Baldy Draw,67,56,61,0
2020-07-25,Orchard House,82,53,69.5,0
2020-07-25,Indian Ridge,69,50,60.4,0
2020-07-25,Baldy Summit,70,52,60,0
2020-07-24,Orchard House,85,54,70.1,0
2020-07-24,Baldy Summit,72,55,62.1,0
2020-07-24,Baldy Draw,67,57,60.8,0
2020-07-24,South Baldy Ridge,76,58,66.7,0
2020-07-24,Indian Ridge,68,55,60.4,0
2020-07-24,Sanfoin Bench,72,53,59.5,0
2020-07-23,Indian Ridge,72,60,66.6,0
2020-07-23,South Baldy Ridge,71,60,65,0.1
2020-07-23,Sanfoin Bench,75,61,66.9,0
2020-07-23,Baldy Summit,67,57,61,0.1
2020-07-23,Baldy Draw,73,63,67,0
2020-07-23,Orchard House,76,63,69.4,0
2020-07-22,Sanfoin Bench,71,50,57,0
2020-07-22,Baldy Summit,77,62,69.3,0
2020-07-22,Indian Ridge,70,56,61,0
2020-07-22,South Baldy Ridge,82,64,72.2,0
2020-07-22,Baldy Draw,71,60,64.5,0
2020-07-22,Orchard House,86,54,71.4,0
2020-07-21,Baldy Draw,66,59,62.3,0
2020-07-21,Baldy Summit,78,60,69.7,0
2020-07-21,South Baldy Ridge,82,64,74.3,0
2020-07-21,Indian Ridge,68,57,61.4,0
2020-07-21,Orchard House,90,55,73.4,0
2020-07-21,Sanfoin Bench,70,52,58.8,0
2020-07-20,Indian Ridge,71,57,62,0
2020-07-20,Baldy Summit,76,58,65.9,0
2020-07-20,Sanfoin Bench,74,53,60.6,0
2020-07-20,Baldy Draw,71,59,62.4,0
2020-07-20,Orchard House,87,55,72.7,0
2020-07-20,South Baldy Ridge,79,59,69.7,0
2020-07-19,Baldy Draw,67,54,59.8,0
2020-07-19,Sanfoin Bench,70,48,58.3,0
2020-07-19,Baldy Summit,73,54,62.6,0
2020-07-19,Indian Ridge,67,55,59.9,0
2020-07-19,Orchard House,84,51,69.6,0
2020-07-19,South Baldy Ridge,75,55,66.5,0
2020-07-18,Baldy Draw,67,56,59.9,0
2020-07-18,Sanfoin Bench,70,48,56.7,0
2020-07-18,Orchard House,83,51,68.5,0
2020-07-18,Baldy Summit,69,53,60,0
2020-07-18,Indian Ridge,68,53,58.2,0
2020-07-18,South Baldy Ridge,73,55,64.1,0
2020-07-17,Indian Ridge,75,61,65.3,0
2020-07-17,South Baldy Ridge,71,62,66.6,0
2020-07-17,Sanfoin Bench,78,54,64,0
2020-07-17,Orchard House,80,58,68.8,0
2020-07-17,Baldy Draw,72,61,65.8,0
2020-07-17,Baldy Summit,66,57,61.9,0
2020-07-16,Baldy Draw,67,55,59.7,0
2020-07-16,South Baldy Ridge,79,58,70.6,0
2020-07-16,Baldy Summit,75,59,66.3,0
2020-07-16,Indian Ridge,67,54,59,0
2020-07-16,Sanfoin Bench,70,47,57,0
2020-07-16,Orchard House,88,50,70.4,0
2020-07-15,Indian Ridge,76,51,60.6,0
2020-07-15,Orchard House,83,50,67.5,0
2020-07-15,Baldy Draw,74,52,60.4,0
2020-07-15,Sanfoin Bench,79,45,59.9,0
2020-07-15,South Baldy Ridge,73,55,64.1,0
2020-07-15,Baldy Summit,70,51,59.7,0
2020-07-14,Indian Ridge,67,46,53.8,0
2020-07-14,Baldy Draw,64,46,53.7,0
2020-07-14,South Baldy Ridge,68,47,58.4,0
2020-07-14,Orchard House,78,45,63,0
2020-07-14,Sanfoin Bench,71,42,54.5,0
2020-07-14,Baldy Summit,65,46,54.7,0
2020-07-13,South Baldy Ridge,65,52,58.3,0
2020-07-13,Indian Ridge,67,50,57.8,0
2020-07-13,Baldy Summit,62,48,53.7,0
2020-07-13,Baldy Draw,65,53,56.9,0
2020-07-13,Orchard House,75,50,63.7,0
